"R0.1" "R0.2" "Reffs.1" "Reffs.2" "Reffs.3" "Reffs.4" "Reffs.5" "Reffs.6" "seeds" "error1s_ov" "error2s_ov" "errors1_rest" "errors2_rest"
"140" 5.53492202104496 3.87264451889982 1.01329000841055 0.717633486901897 1.96591531206382 1.35218717290713 0.533894213039762 2.2505308519759 1654200765.4253 2288 0.487100869055756 6793 7.04646030661069
"141" 6.00827779419024 2.98933963940925 1.10428889946542 0.728865740107111 1.24421182238131 1.40613843976173 0.494711127426757 1.63749637160587 1654418092.09131 2291 0.487139927741431 6794 7.05376428083196
"142" 5.49538460721578 3.39726145519641 1.05035190255406 0.712176881281945 1.87613775562587 1.33845446980912 0.534551455060992 0.991412524278238 1654900715.39314 2291 0.487979689483448 6797 7.05401816228884
"143" 5.59844259449808 3.74344234702145 1.06189324680999 0.72097557751589 0.642206590347165 1.39338214717035 0.483029475566735 1.70726748366209 1654842822.79974 2291 0.488370276340201 6799 7.0571623864857
"144" 6.22611253658282 2.88528737564807 1.15445366740046 0.688651637090812 1.89204000033443 1.32245147064355 0.483233171078459 0.847198825997955 1654776944.20593 2292 0.488721804511279 6802 7.06233766233767
"145" 4.47414761089555 4.05756096425699 1.01469476042322 0.702117749746414 0.524819319513849 1.48599871354436 0.49839980559025 0.748696107533501 1654237855.92411 2295 0.489776389024509 6802 7.06577482667708
"146" 5.64079239704967 3.52069171730872 1.06499367088435 0.699945064126698 0.625300752865289 1.35366422890916 0.512998195243678 0.711458349182368 1654303026.60631 2295 0.48985450639586 6804 7.07604726100968
"147" 4.80335283565144 3.93246135287888 0.988771004495428 0.741651975767498 0.390087186141462 1.49308238300946 0.474243202077588 1.19479387781372 1654785531.36028 2296 0.492295674250561 6806 7.09717800995996
"148" 5.102884352151 3.43948418731735 1.05143939402203 0.732338300411626 1.96985567285252 1.40581236397871 0.506761900467613 0.189563565044858 1654518597.83204 2298 0.492412850307587 6806 7.11424665560005
"149" 5.60168060019737 2.68616472608731 1.15511571833274 0.693379679128895 1.29364672688636 1.3982585890966 0.484874046306968 2.02130138621529 1654617962.06364 2298 0.49411190313446 6807 7.12061322136511
"150" 5.55031298933765 3.37835540748273 1.04536792678459 0.749723403612595 0.0102135718525634 1.37210519998998 0.500913303916823 1.69917505071886 1654170075.90366 2298 0.49419002050581 6813 7.1313543599258
"151" 5.42016847557926 3.5988297631572 1.04027027279576 0.716174421154263 0.65827237314747 1.32030137913174 0.53319922216205 0.752072536360153 1654730165.95697 2301 0.494287667219998 6813 7.14076750317352
"152" 5.52284760306483 3.15693769006277 1.06895294621187 0.735851618643064 1.12225782812139 1.3780061009837 0.487844890016838 1.1346253153217 1654371405.66861 2301 0.494502489991212 6815 7.16963187188751
"153" 5.13758935804706 3.53204658005723 1.01968472147065 0.738761070440224 1.52949218084731 1.3410756371776 0.519081721934797 1.2415173299615 1654457626.39061 2301 0.496260130846597 6816 7.17080363245778
"154" 4.62379512465743 3.78957758391811 0.966866414889682 0.754953904560741 0.882329975010946 1.50233511678544 0.481315197525594 1.27578838254344 1654664121.2313 2302 0.496904599160238 6818 7.18291182501708
"155" 5.38768477162346 3.82624527947149 0.997713515951148 0.741095815514765 1.18914432243023 1.37346718040012 0.481754868049322 2.76831467420447 1654406888.87853 2305 0.497060833902939 6821 7.19685577580315
"156" 5.30213382025729 3.73300588992559 1.02273550597402 0.731264247865666 0.435667262358403 1.36700088292938 0.515530929821173 1.71685805899456 1654122571.98556 2305 0.497588126159555 6824 7.20197246362659
"157" 6.02796672207483 2.90732117701926 1.12811101862511 0.707084231926262 0.743902856947852 1.3416800615037 0.516137673397782 0.827135386825927 1654949336.41816 2305 0.498506005272922 6828 7.21480324187092
"158" 5.53083049035814 2.97267619545555 1.14715049230265 0.670769481399934 0.760854314191195 1.35080978270473 0.502294888912034 1.67943132956133 1654664004.62507 2306 0.498955180158188 6830 7.21542818084172
"159" 5.37486172504743 3.70687878860674 1.03918892606233 0.721626882169106 2.15745693068298 1.31357300014168 0.531345569329972 1.47855778395101 1654433981.67324 2306 0.499365296357777 6832 7.23564105067866
"160" 5.3093253238281 3.19778178693014 1.09816285922652 0.712740633384692 0.374040723282605 1.36389304454901 0.489067001823739 0.982367936707035 1654560298.3208 2306 0.500537056928034 6833 7.24280831950006
"161" 5.33971249180115 3.75240624906239 0.983232052209123 0.769190338454292 0.800354095066636 1.40914235177537 0.480295487313706 0.356218470718548 1654023910.45881 2307 0.50065423298506 6833 7.26473977150669
"162" 5.32938544186092 3.75923296601781 1.04933645280159 0.730371359534489 1.01968978973352 1.324349118767 0.523054216932296 0.965360376568361 1654821832.91489 2307 0.501845522898154 6835 7.26626306024802
"163" 5.25648990143343 3.8840343625937 1.00630891406113 0.733524012676264 1.28727651305063 1.43382813778594 0.492500911891669 0.791097211883552 1654673912.33422 2309 0.502548579240308 6835 7.2790743091495
"164" 4.70301367055423 3.91896443140195 1.03927837161204 0.707985783836127 1.11749222491814 1.37635992233817 0.500965551894134 1.05680080288508 1654244508.00569 2310 0.502626696611659 6836 7.28333170588809
"165" 5.21597715148317 4.17503942294888 0.96190290566521 0.756069733867626 1.67413286065768 1.44518151989138 0.479783362125507 1.62429527641125 1654790123.38335 2310 0.50319304755395 6837 7.28825310028318
"166" 5.76068707534469 2.9554021861423 1.12601124282816 0.723607412538381 1.1834845762461 1.35836974491549 0.540050061305881 1.23415204391537 1654443089.3739 2311 0.503857045210429 6839 7.29733424470267
"167" 5.63332203298006 3.62943807339502 1.03841008566602 0.714091608403885 0.229562363225711 1.34851724374566 0.484299946722544 0.171047182244456 1654501905.51035 2311 0.503915633238941 6839 7.30598574357974
"168" 5.35169981857111 2.91451334877414 1.13867924322377 0.72261937071669 1.12368370677001 1.37605530660551 0.499017600401932 1.72241083022222 1654351269.41401 2311 0.505966214236891 6843 7.3225856849917
"169" 5.33907294569795 3.25337789579127 1.11662711382132 0.709069460540803 1.80517103388734 1.43784283945826 0.470254813484501 1.14087196301556 1654499676.9514 2311 0.506005272922566 6844 7.34795430133777
"170" 5.43194186768156 3.49270742694562 1.0451579584759 0.727465421928902 0.779297717243832 1.35560470615614 0.486561196664402 1.59292542560355 1654905374.43595 2315 0.506884093350259 6844 7.34930182599356
"171" 5.4255769033822 3.62926959725972 1.00018631762175 0.720269023894525 0.229367200004565 1.34848323065938 0.508219798473706 1.58937342791953 1654946783.44325 2316 0.508192559320379 6846 7.35035641050678
"172" 5.5317342213675 3.37853302284514 1.06469570153382 0.720982998979596 0.445742685336433 1.45240502177806 0.492514977096125 1.22416302049713 1654553642.24075 2316 0.508583146177131 6847 7.35453568987403
"173" 5.57985276448494 2.79737862519494 1.11340126393597 0.714110930034803 1.68121795110699 1.38164874533847 0.451468359214753 0.617188205996931 1654304590.69623 2318 0.509461966604824 6848 7.36578459134851
"174" 5.10774612315553 3.30815073489801 1.10364482215406 0.7155503658778 1.917956354397 1.34669504920939 0.505380004560614 0.502501265244158 1654430309.09678 2319 0.509676789376037 6852 7.36754223220388
"175" 5.60063104114855 3.50262685113571 1.04958196979043 0.734349747795867 0.800446251777797 1.28756727308798 0.509573677240586 1.06796820885187 1654362078.23227 2319 0.511180548774534 6855 7.37314715359829
"176" 5.26728945281266 3.63825220981288 0.960110337956795 0.760019159789799 0.592108182798729 1.46154418555984 0.493398079403338 1.07940612999976 1653990371.58121 2320 0.511512547602773 6855 7.37318621228396
"177" 5.51612858948866 3.44578884869812 1.07183633963557 0.74907232261218 2.14524008446514 1.32627651751665 0.515674595868177 1.79935517470235 1654863526.99274 2321 0.511688311688312 6857 7.38183771116103
"178" 5.674626776696 3.38455137169294 1.0333421999938 0.725418995966074 1.69978147065567 1.43753535162741 0.515866273608063 1.59452918461392 1654044420.52723 2321 0.511746899716824 6863 7.38900497998243
"179" 5.00972823444823 3.72692211482248 1.03146082347541 0.741072124055197 0.368219325126176 1.40581945043983 0.464868434922496 0.474497721708165 1654082513.35846 2322 0.513465481886535 6864 7.40124987794162
"180" 4.91444237831813 3.7551050151227 1.06339913495406 0.728174154392109 1.4898656026438 1.45636777739539 0.486410338519857 1.0134877996964 1654801539.40555 2324 0.513465481886535 6865 7.40384728053902
"181" 5.89235240768501 3.03809379509627 1.11768796705646 0.704556559700013 1.46214193131465 1.31357269101087 0.497259506846279 0.524404092920313 1654387120.33376 2325 0.51440289034274 6866 7.41384630407187
"182" 4.83624257970007 3.80153738295499 1.01906802117975 0.744432045825802 1.58214887868121 1.40546046452074 0.468670668858116 0.679920508454462 1654180440.91155 2328 0.514559125085441 6869 7.41781076066791
"183" 5.55068660630329 3.47338489434906 1.05229426270916 0.727547105641339 1.51051605187744 1.36168727405837 0.507432772622479 1.20352518615516 1654016483.51905 2328 0.514793477199492 6870 7.42447026657553
"184" 5.91657741020282 3.34432888620211 1.07719926558015 0.691104211996502 0.0183333691489889 1.40037533704546 0.476868409605981 1.43026655173613 1654016917.32244 2328 0.515340298798946 6870 7.43903915633239
"185" 5.70038749161069 3.64789676236868 1.11801786777247 0.670578399736259 0.542745879751905 1.23904639908227 0.558248370073731 2.11871359558333 1654048513.4673 2330 0.515516062884484 6872 7.44052338638805
"186" 5.72131386484489 3.34053894731487 1.08538842711457 0.722953671822933 0.603665427760041 1.3263707193972 0.54067195735489 1.28072475415201 1654812488.04389 2330 0.516062884483937 6873 7.44382384532761
"187" 6.02437632842662 2.87208159693675 1.1499839097194 0.695675251956951 1.97285377404981 1.29588357873654 0.535907187480653 1.17438458072789 1654526941.77745 2330 0.516258177912313 6873 7.45485792403085
"188" 5.6181359346243 3.62236313160316 1.06861068549512 0.736240994346997 0.728161440240237 1.28569299076326 0.504730032519741 0.824380579888222 1654352610.77072 2330 0.518113465481886 6873 7.46093154965336
"189" 5.59634462422589 3.36606267036383 1.07017838375712 0.71284524748935 1.99628192256251 1.32268557553733 0.519958426675807 1.80698747051928 1653965203.8456 2333 0.51840640562445 6874 7.50500927643786
"190" 5.13194055074984 3.806779242076 0.972499363804935 0.752296284030158 1.22590071361924 1.416691476046 0.504762505031889 0.579850494873552 1654572240.41579 2334 0.518445464310126 6876 7.52082804413632
"191" 5.15721462245309 3.94402400056989 1.01908479432717 0.718421185073482 1.74241469892107 1.32597678588579 0.487020943441804 0.319458287132416 1654625766.96878 2334 0.518679816424177 6876 7.52137486573578
"192" 5.24676375243719 3.67787654961236 1.05854313253402 0.728370531732027 1.53068027363587 1.41083935221451 0.501519721396615 0.417984353050065 1654548143.37607 2336 0.519304755394981 6877 7.52237086222049
"193" 5.20269454675565 3.19459966424858 1.06005642486604 0.738611549980655 1.08249239764463 1.41515865703406 0.462987389539868 1.28289147615388 1654912934.80992 2336 0.519714871594571 6883 7.53660775314912
"194" 5.21127615234757 3.15032151480233 1.1593376217975 0.678006051498259 0.419638226409532 1.40070701576734 0.490191516022451 1.46714576136624 1654322585.81042 2338 0.520613221365101 6889 7.54049409237379
"195" 5.28246133223485 3.45060117224371 1.05107889531864 0.745836628795317 0.846862069207642 1.41681536868756 0.487396976288556 0.589190118424368 1653963301.98913 2339 0.523093447905477 6890 7.54305243628552
"196" 5.38049628136441 3.12731183972564 1.09391572009314 0.73321947933881 2.03278280854909 1.38131505757617 0.496276909469614 0.437914995990105 1654062131.5097 2339 0.523171565276828 6892 7.54432184356996
"197" 5.76407878706203 3.27278456190432 1.09297059709204 0.693260650036794 0.259302385999591 1.33008230335538 0.498202175952253 2.00966411942383 1654438494.99389 2341 0.523679328190606 6892 7.54867688702277
"198" 5.42784836171642 3.26644734153952 1.06319982691977 0.743708712744769 0.659021729498576 1.42999308166172 0.474205822013716 0.106588524276688 1654900695.68651 2342 0.523796504247632 6893 7.55164534713407
"199" 5.05273816434341 3.3059242837581 1.11862968905362 0.72801075306957 1.27285245934484 1.3514751029401 0.523631711916379 0.176090236189518 1654858655.69543 2342 0.523913680304658 6894 7.55682062298604
"200" 5.66265611589204 3.11376038736067 1.08577050820274 0.719415297824113 0.924163084296668 1.31928090447241 0.513874688196235 1.06454206546768 1654366226.73805 2343 0.524733912703837 6894 7.55748462064252
"201" 5.50091932115013 3.09257935792085 1.10165491369935 0.722471097981709 1.06641105530453 1.36280185986809 0.478739988089837 0.884075929197135 1653983278.16119 2343 0.525085440874915 6897 7.55826579435602
"202" 4.98824108107229 3.75143842613436 1.02177892237612 0.726287984744426 0.817657463189683 1.38922880636457 0.48896507667565 1.29948499495663 1654697282.77256 2344 0.525378381017478 6899 7.56135143052436
"203" 5.98071551547782 3.21416780982282 1.09293006381831 0.716327927888055 1.08881567302303 1.39674652269739 0.484114557088563 0.998840587999975 1654625070.34507 2344 0.525964261302607 6903 7.56512059369203
"204" 6.15519090238293 3.5954361809489 1.03541699750804 0.739453163561659 0.851375776518893 1.27204246754622 0.514572758307218 1.43896735641047 1654635909.62519 2347 0.527995312957719 6903 7.56648764769065
"205" 5.57490957217504 3.60968556247792 1.02252825443025 0.730851069216315 0.126129495846187 1.41125402181612 0.488840061996894 0.502966719995923 1654498724.27657 2347 0.528034371643394 6904 7.57168245288546
"206" 5.67172713723197 3.78321586560103 0.976407483991274 0.736911566686766 1.24705925501083 1.35820619308859 0.492550617616821 0.837681517198625 1654925733.33814 2348 0.528913192071086 6904 7.58013865833415
"207" 5.42175978924552 3.19021210607803 1.10188319317841 0.69759902417575 1.37155705530146 1.35898036749747 0.514134135990544 1.08456335361241 1653986347.937 2351 0.529108485499463 6904 7.60267551996876
"208" 5.30575144400816 2.51602579921832 1.14837105090353 0.71485427250776 0.867652557016989 1.35280725027489 0.501194928643337 1.08395245654377 1654289528.92857 2351 0.529147544185138 6905 7.60431598476713
"209" 5.44525873468528 3.33395893406161 1.05847687797128 0.725654178749936 1.40469844291423 1.33833407725992 0.533182776555811 1.64618072627773 1654500472.14179 2351 0.529928717898642 6907 7.60501904110927
"210" 4.81064667187972 3.11691667662405 1.15259210457964 0.703858132901589 0.833884356143599 1.35633139984258 0.504952332098766 1.39103858453505 1654091061.49624 2351 0.530084952641343 6908 7.60843667610585
"211" 5.51430613528304 2.88462789848271 1.10237963513133 0.734357219971344 0.708065903040826 1.39124270706078 0.515542519819638 1.28391732432419 1654443295.67828 2353 0.531022361097549 6908 7.61062396250366
"212" 5.14805994752091 3.86729744877864 1.00529065354577 0.730036535559139 0.685102595096038 1.37801188541475 0.530863119031205 0.585480730173632 1654338338.43618 2354 0.531217654525925 6909 7.61103407870326
"213" 5.05106760566137 3.53662340838962 1.08433204954983 0.726686204111849 1.34643022372157 1.36414423017884 0.518026807908866 1.00091565412576 1654843394.74872 2355 0.532213651010643 6911 7.61984181232302
"214" 5.61086174882722 3.39284406209929 1.07145330773929 0.751459581215549 1.18719863939321 1.38049907132062 0.484955121855232 1.98801753556344 1654741593.50418 2355 0.532643296553071 6911 7.62060345669369
"215" 5.23917148129408 3.60494738247601 1.04612295522066 0.707936056188813 0.92336528218652 1.37014994389864 0.515474394088445 0.857070894812533 1654528283.65897 2356 0.532838589981447 6915 7.62372815154771
"216" 5.43088661948291 2.67963812087769 1.13697952037689 0.713237393379388 1.39872288939561 1.32144133713986 0.499853336167741 0.6560065374908 1654357738.0334 2356 0.533541646323601 6916 7.62568108583147
"217" 5.6553823768315 3.69879577137416 1.04257122615581 0.699316033640993 1.28084629120361 1.30160618741684 0.551168236782449 1.30696464842879 1654217794.87713 2359 0.534186114637243 6916 7.6308368323406
"218" 5.07806831695513 3.49147776973647 1.05980590772586 0.713839406569882 0.866251634587384 1.4178504387071 0.488862956457927 1.33692796866051 1654136875.92601 2361 0.534713406893858 6917 7.63732057416268
"219" 5.32912910958541 4.13888464077484 0.963914190031671 0.73671229649698 1.77030890398107 1.37495000908865 0.516529951839264 1.22347846994162 1654203338.58966 2364 0.535670344692901 6918 7.65522898154477
"220" 6.33204952178501 2.8517725626091 1.12679685197257 0.714457954444957 1.70455383295174 1.3044010649447 0.534192990522734 0.432658882383682 1654152141.26229 2364 0.535787520749927 6918 7.65569768577289
"221" 6.06758023718229 2.50200705296353 1.16995777710699 0.681976740792034 1.31442585190714 1.30579561559767 0.509651688737543 0.782760669554783 1654208048.92982 2365 0.538209159261791 6920 7.65712332780002
"222" 5.61386022269305 3.87197392801554 1.05365769248216 0.722187556138741 2.58375013537431 1.38807341634008 0.480212395433351 0.927561527111131 1654914463.38839 2366 0.538384923347329 6920 7.65890049799825
"223" 4.84772780466106 3.16979703480046 1.08429893041429 0.728737875304884 1.29533312770376 1.524998207638 0.458577126448642 1.022003168369 1654137279.27945 2367 0.540298798945415 6923 7.66659505907626
"224" 5.30580253483279 3.29216107176035 1.10066815792024 0.704281344920297 0.741652979337605 1.4376890498761 0.464483027607196 0.363079228225379 1654808482.94299 2368 0.540650327116492 6925 7.66694658724733
"225" 5.16001497911499 3.63792968607554 1.04601140031633 0.722810426067189 1.62326497387398 1.3449688614343 0.483296072349961 1.05355827701274 1654095981.95824 2368 0.540787032516356 6927 7.67313738892687
"226" 5.38680767601234 2.81086719125533 1.18658498146905 0.708552984248497 0.325031448964189 1.41748549886457 0.494652531306689 0.764731689387141 1654389725.27539 2369 0.541001855287569 6928 7.67389903329754
"227" 5.48372018720728 3.66245792563891 1.04288296395222 0.710743720738738 0.941615852408132 1.40953975901581 0.515826409592913 1.37082674040257 1654577453.91624 2371 0.541704911629723 6930 7.6793867786349
"228" 5.14391806507848 3.49191341363222 1.07784218014929 0.735052154232997 0.494623551345144 1.44911528232941 0.460294473210529 1.50786563724241 1654272237.92488 2374 0.541822087686749 6932 7.69253002636462
"229" 4.78610460809769 4.04167057569602 1.00006165530158 0.713546550632803 0.762427831510077 1.45518739438335 0.459142159977334 1.80671747062945 1654292656.73748 2374 0.541861146372425 6934 7.70055658627088
"230" 5.02132093100385 3.70274442289147 1.0087586157382 0.73484982362604 0.319761334511686 1.46190320544631 0.489218371842108 1.42289714737171 1654188749.85079 2375 0.543169612342545 6935 7.7023337564691
"231" 4.8528439905303 3.45167110804244 1.08349843541205 0.719604813876597 1.38687427019092 1.30615206210873 0.527998403425221 1.82296555000326 1654373596.42201 2375 0.543521140513622 6936 7.70500927643785
"232" 4.92031517404178 3.93646378742067 1.01630093411996 0.722637207073024 1.62574282266221 1.49999555319776 0.461873605762743 0.526676173008492 1653982944.55519 2375 0.543657845913485 6936 7.7078410311493
"233" 4.85120725369236 3.46925030289709 1.08028731638385 0.713040901605226 0.807761659991471 1.41323083626526 0.483836272943618 1.23066847602614 1654210794.91011 2377 0.545356898740357 6936 7.72688214041598
"234" 5.80092427321081 3.43500529335749 1.02824969641208 0.758219226697911 0.843457079845854 1.41454155975001 0.491387318439338 0.333506078741649 1654541426.73508 2378 0.546001367053998 6938 7.72895225075677
"235" 5.2732971986845 2.99084642373327 1.06386623906804 0.727849220370735 1.49457763795242 1.39888926961914 0.503761343132062 2.52256781701972 1654598236.73249 2379 0.546665364710477 6938 7.73026071672688
"236" 5.28900907619067 3.75244111379541 1.06459704580331 0.694881243403935 1.69788493040775 1.3897205099101 0.483899618144044 1.35162223666198 1653988361.05586 2380 0.547075480910067 6938 7.73084659701201
"237" 5.28027039886393 3.69875342068066 1.0435345678408 0.738153558103748 1.24988777959492 1.34482857866909 0.481785196090752 1.35017728722199 1654425206.6265 2382 0.547270774338443 6938 7.73188165218241
"238" 5.12769093915261 2.95296467452852 1.14036067426471 0.714820068262076 1.2963184022153 1.4404464268092 0.498557709518359 0.564595897647711 1654246753.51625 2386 0.548501122937213 6940 7.73225270969632
"239" 5.24686042651665 3.31193656400496 1.04449765631517 0.712794279412925 1.2930185623046 1.38458615407934 0.506117252799767 0.788292443054384 1653971912.72828 2387 0.549028415193829 6942 7.73676398789182
"240" 5.21949892061084 3.37511084051782 1.11554030687794 0.710248963495985 1.98089742538788 1.36001948952341 0.50759421336482 0.616913404130613 1654691049.04119 2389 0.549692412850307 6942 7.73740845620546
"241" 4.99479103881758 3.20360118035682 1.12617377313625 0.701011481734162 1.39253660275426 1.4203439218082 0.511367670798568 0.185842112117798 1654761343.2961 2389 0.550102529049897 6943 7.74063079777365
"242" 4.73870340986909 3.88358973209167 0.974819509196914 0.75764218900843 0.868546833254916 1.52590350916784 0.460265503434974 1.63618924351524 1654116289.17954 2390 0.551020408163265 6944 7.74287667219999
"243" 5.79833113043261 2.98383992731053 1.16212685444938 0.69864488025969 0.2245204924737 1.35869669223788 0.50206663249716 1.10855423856661 1654475790.75731 2391 0.551039937506103 6948 7.74297431891419
"244" 4.60712663274775 4.04502064105527 1.01252795411872 0.718227143522633 0.758976744398702 1.46024098237431 0.480904103629623 1.60779286816229 1653970967.99286 2392 0.551528171077043 6948 7.74404843277024
"245" 5.72890360016109 3.31634395792748 1.09652831491011 0.702089032971563 1.44199843161654 1.40021922934564 0.50751610041463 1.1879004465922 1654021283.49473 2392 0.55187969924812 6950 7.76183966409531
"246" 5.94058043098171 2.88129056663667 1.15604027899521 0.696649570452338 0.388523214600771 1.37773570943275 0.479044789550046 0.709676426447841 1654289058.29274 2392 0.553442046675129 6952 7.77082316180061
"247" 5.31849672392654 3.31712706084695 1.04007131307327 0.749198688894066 0.305787095496773 1.41179073714366 0.490814355841179 1.94293311027103 1654584718.57276 2394 0.553774045503369 6952 7.77207303974221
"248" 5.16640617608627 3.27019314533452 1.02386296695073 0.766191466024234 1.65903121880171 1.49174524806548 0.458551914244365 0.586813563454247 1654385403.69485 2396 0.556469094814959 6953 7.79281320183576
"249" 5.14585323770282 3.07924872308478 1.1133183782975 0.729956552786185 1.57629038313386 1.48372873882235 0.485750707549668 0.880401128961592 1654007104.56104 2396 0.556508153500634 6954 7.80205058099796
"250" 5.61132391445382 3.23735837317313 1.08692578892242 0.735919136607741 0.776091897016716 1.3913028550886 0.476912445624464 2.07463620971655 1654666882.87529 2397 0.556664388243336 6955 7.82214627477786
"251" 5.84568939674311 2.9788292963285 1.08114313628474 0.714587091142111 0.517238660303595 1.31710965462409 0.494455369908061 1.59837932498966 1654341981.96788 2398 0.557191680499951 6955 7.82554438043161
"252" 5.6225574993143 2.84618164673892 1.12784428158732 0.734529612291875 1.02539463183053 1.32721448421235 0.537589151740953 0.860581639805805 1654223544.10268 2398 0.557660384728054 6956 7.82640367151646
"253" 5.15387449633152 3.55731533743567 1.06917547047454 0.702054269297831 1.35833123793947 1.40080872467036 0.484844891051198 1.24249535079396 1654878290.3314 2399 0.55777756078508 6956 7.83070012694073
"254" 4.73820957461605 3.57252705087539 1.07895913761097 0.693691319930661 1.3451057404352 1.38913692170767 0.491930746777581 0.388419849702875 1654620355.25752 2400 0.557992383556293 6958 7.83702763402013
"255" 5.72157602629012 3.5804723728941 1.05536385808376 0.717582527050094 1.81492088595843 1.33364064010051 0.49721913795569 2.17500812682438 1654451489.71926 2400 0.558382970413046 6958 7.84993652963578
"256" 5.74761894401942 3.25364246013843 1.02659850099249 0.769030940538993 0.375861333172491 1.4004179118863 0.497857923395272 0.868066510111854 1654757531.38535 2401 0.558988380041011 6958 7.85292451908994
"257" 5.69339548330744 3.31681083723005 1.04217499094407 0.74794267238137 1.14105657094913 1.31585902319908 0.498101370915762 2.21838296978467 1654335223.75838 2401 0.559281320183576 6960 7.86270871985158
"258" 5.24340022039737 3.58747875868989 1.0637125528801 0.720765157116014 0.733349371308779 1.32714224785934 0.541791323558712 0.986660325021721 1654267386.57699 2401 0.559535201640465 6960 7.86374377502198
"259" 4.73717737637206 3.48829719356504 1.04494276909229 0.734033360115313 1.27411542377389 1.44917950889311 0.469187951586091 1.86370471013449 1654539507.74746 2401 0.559769553754516 6960 7.86616541353386
"260" 5.92618977143611 3.42987391721168 1.05698511405042 0.712685644420872 1.43217345537347 1.38551160942125 0.498573578089148 1.03267891003397 1654228278.77755 2402 0.559867200468704 6961 7.86768870227519
"261" 5.76052475324406 3.5141533201116 1.04627011248213 0.717584159059557 0.694677598178121 1.38410448677255 0.49397136019664 1.94855012238176 1654548142.49022 2403 0.560453080753832 6962 7.86930963773071
"262" 4.78200605937094 3.49464860559316 1.07456664835658 0.724336650487632 1.39257372247417 1.38938700158318 0.52089297066756 1.32184512264785 1654508900.04705 2407 0.561117078410312 6962 7.88167171174691
"263" 5.29071454722792 3.81062583302815 0.998430032360693 0.743332096942381 1.45696040387559 1.40044153822896 0.508906206650763 0.506584186032856 1654635970.41574 2409 0.561273313153012 6963 7.88212088663217
"264" 6.01881160690449 3.1451800613782 1.08000739941429 0.719976749691357 0.658473477380886 1.26547194099154 0.536120363936739 1.15636336386288 1654246938.60461 2410 0.561683429352602 6964 7.88518699345769
"265" 5.51779776289915 3.22190252628213 1.10653839963203 0.706618735651108 2.17442339135045 1.32381204927509 0.509688882129794 1.81122338846498 1654914591.7309 2411 0.562484132408945 6964 7.88987403573871
"266" 5.45378479465386 3.27588646158045 1.04793587228548 0.728177662400239 0.0502526573566171 1.35346780353678 0.518616164224207 1.04534988062748 1654577199.69407 2411 0.562581779123132 6966 7.89038179865249
"267" 4.98286728122316 3.70426131049279 1.08431052447152 0.70756025188999 0.758238154118931 1.3185706339153 0.504819752900142 1.09426331380487 1654510405.72758 2411 0.564007421150278 6966 7.89686554047457
"268" 5.72494409016508 3.39380355794816 1.10111167153217 0.6996040081962 0.5227939714994 1.3093966672191 0.506426640119135 1.0202641645351 1654658235.86203 2412 0.564046479835953 6969 7.90231422712627
"269" 6.44783130620385 3.09497718365256 1.16239350980276 0.698912973439591 0.843303678354726 1.25556591004926 0.518972315429266 1.21349711989108 1654861159.66248 2412 0.564300361292842 6972 7.90297822478276
"270" 4.96278358241693 2.93467225444457 1.12942150026998 0.701393153680232 1.20147434221401 1.40096378492633 0.515187569214987 1.45169890245083 1654040192.04547 2413 0.565179181720535 6973 7.90791914852067
"271" 4.78237881259235 3.73901175136467 1.04785720616315 0.72172687157224 1.87452729876482 1.43406311976406 0.492081494442588 0.741253708812762 1654910733.64911 2414 0.56570647397715 6977 7.91110243140321
"272" 4.99146397642888 3.456421795431 1.08745505574447 0.705198915225094 1.96618563092264 1.36174663787433 0.493169926682204 2.79731485525535 1654374147.91881 2415 0.565726003319987 6978 7.91303583634412
"273" 5.38714587429667 3.20658179357094 1.13732632225731 0.694040450585494 0.997945145452892 1.33463685271347 0.542201141212622 0.577481410338465 1654929483.92765 2415 0.56603847280539 6978 7.91412947954303
"274" 5.58930814591067 3.73346061968066 1.02383805636139 0.755124207701784 0.321560677557275 1.35342775020246 0.513809806279404 1.03810370660263 1654215123.19793 2416 0.566429059662142 6978 7.91953910750904
"275" 5.58390328137156 3.4523683440906 1.11105598217427 0.677568568971924 0.519475049796863 1.35178061580213 0.499412460913677 1.66891233394362 1654278796.29433 2416 0.566702470461869 6978 7.92356215213358
"276" 5.72181424065527 3.24128253303875 1.13767932449803 0.70902418460106 1.49622385037173 1.3826539426636 0.54806731497488 0.25792958835452 1654850394.64313 2417 0.568128112489015 6982 7.92920613221366
"277" 5.91456593822821 2.96143308297621 1.12280494329215 0.702323641976055 0.79732833754983 1.3228892666494 0.530523638999932 0.812728853545412 1654736487.95765 2417 0.569495166487648 6982 7.93750610291964
"278" 5.20091851922394 3.41986634738404 1.07538126799734 0.715986112194747 1.51714082883323 1.40068533800037 0.512388090271089 0.148686585977928 1654201629.0094 2417 0.569573283858997 6983 7.94326725905674
"279" 5.26959282171972 3.46128115817959 1.07443524458051 0.714239605447519 0.780653908353516 1.33147123279612 0.526727756619893 1.57543872581112 1654048095.93989 2417 0.569788106630212 6983 7.94666536471049
"280" 5.69625572731789 4.11954698663301 0.959821503016318 0.732776340395713 1.76150472835457 1.43268261481997 0.480113223521084 0.130140505530573 1654507636.18181 2418 0.570120105458452 6989 7.95174299384827
